,tpr,fpr
19747,0.924934211,0.342092613
19748,0.924934211,0.342233232
19749,0.925,0.342233232
19750,0.925,0.342264299
19751,0.925065789,0.342264299
19752,0.925065789,0.34227411
19753,0.925131579,0.34227411
19754,0.925131579,0.342321528
19755,0.925197368,0.342321528
19756,0.925197368,0.342834952
19757,0.925263158,0.342834952
19758,0.925263158,0.342993558
19759,0.925328947,0.342993558
19760,0.925328947,0.343062232
19761,0.925394737,0.343062232
19762,0.925394737,0.34317342
19763,0.925460526,0.34317342
19764,0.925460526,0.343215933
19765,0.925526316,0.343215933
19766,0.925526316,0.343637791
19767,0.925592105,0.343637791
19768,0.925592105,0.343680303
19769,0.925657895,0.343680303
19770,0.925657895,0.343866706
19771,0.925723684,0.343866706
19772,0.925723684,0.344020406
19773,0.925789474,0.344020406
19774,0.925789474,0.344169201
19775,0.925855263,0.344169201
19776,0.925855263,0.34430328
19777,0.925921053,0.34430328
19778,0.925921053,0.344417738
19779,0.926052632,0.344417738
19780,0.926052632,0.344519114
19781,0.926118421,0.344519114
19782,0.926118421,0.344546911
19783,0.926184211,0.344546911
19784,0.926184211,0.344558357
19785,0.92625,0.344558357
19786,0.92625,0.344766016
19787,0.926315789,0.344766016
19788,0.926315789,0.344854312
19789,0.926381579,0.344854312
19790,0.926381579,0.344885379
19791,0.926447368,0.344885379
19792,0.926447368,0.345003107
19793,0.926513158,0.345003107
19794,0.926513158,0.345035809
19795,0.926578947,0.345035809
19796,0.926578947,0.345075052
19797,0.926644737,0.345075052
19798,0.926644737,0.345335034
19799,0.926710526,0.345335034
19800,0.926710526,0.345560679
19801,0.926776316,0.345560679
19802,0.926776316,0.34647961
19803,0.926842105,0.34647961
19804,0.926842105,0.346762484
19805,0.926907895,0.346762484
19806,0.926907895,0.34677066
19807,0.926973684,0.34677066
19808,0.926973684,0.346814808
19809,0.927039474,0.346814808
19810,0.927039474,0.346948886
19811,0.927105263,0.346948886
19812,0.927105263,0.346993034
19813,0.927171053,0.346993034
19814,0.927171053,0.34707479
19815,0.927236842,0.34707479
19816,0.927236842,0.347125478
19817,0.927302632,0.347125478
19818,0.927302632,0.347341313
19819,0.927368421,0.347341313
19820,0.927368421,0.347593119
19821,0.927434211,0.347593119
19822,0.927434211,0.347779522
19823,0.9275,0.347779522
19824,0.9275,0.347880899
19825,0.927565789,0.347880899
19826,0.927565789,0.347928317
19827,0.927631579,0.347928317
19828,0.927631579,0.347951208
19829,0.927697368,0.347951208
19830,0.927697368,0.348023153
19831,0.927763158,0.348023153
19832,0.927763158,0.348160502
19833,0.927828947,0.348160502
19834,0.927828947,0.348279865
19835,0.927894737,0.348279865
19836,0.927894737,0.348337094
19837,0.927960526,0.348337094
19838,0.927960526,0.348601982
19839,0.928026316,0.348601982
19840,0.928026316,0.348608522
19841,0.928092105,0.348608522
19842,0.928092105,0.348637954
19843,0.928157895,0.348637954
19844,0.928157895,0.348768763
19845,0.928223684,0.348768763
19846,0.928223684,0.348832532
19847,0.928289474,0.348832532
19848,0.928289474,0.348875045
19849,0.928355263,0.348875045
19850,0.928355263,0.348945355
19851,0.928421053,0.348945355
19852,0.928421053,0.349033651
19853,0.928486842,0.349033651
19854,0.928486842,0.34918081
19855,0.928552632,0.34918081
19856,0.928552632,0.349291998
19857,0.928618421,0.349291998
19858,0.928618421,0.349589588
19859,0.928684211,0.349589588
19860,0.928684211,0.34999673
19861,0.92875,0.34999673
19862,0.92875,0.35000654
19863,0.928815789,0.35000654
19864,0.928815789,0.350204389
19865,0.928881579,0.350204389
19866,0.928881579,0.350387521
19867,0.928947368,0.350387521
19868,0.928947368,0.350405507
19869,0.929013158,0.350405507
19870,0.929013158,0.350806109
19871,0.929078947,0.350806109
19872,0.929078947,0.350900945
19873,0.929144737,0.350900945
19874,0.929144737,0.350914026
19875,0.929210526,0.350914026
19876,0.929210526,0.351625298
19877,0.929276316,0.351625298
19878,0.929276316,0.351756107
19879,0.929342105,0.351756107
19880,0.929342105,0.351816606
19881,0.929407895,0.351816606
19882,0.929407895,0.352189411
19883,0.929473684,0.352189411
19884,0.929473684,0.352199222
19885,0.929539474,0.352199222
19886,0.929539474,0.352248275
19887,0.929605263,0.352248275
19888,0.929605263,0.352305504
19889,0.929671053,0.352305504
19890,0.929671053,0.352383989
19891,0.929736842,0.352383989
19892,0.929736842,0.352437948
19893,0.929868421,0.352437948
19894,0.929868421,0.352562216
19895,0.929934211,0.352562216
19896,0.929934211,0.352650512
19897,0.93,0.352650512
19898,0.93,0.352678309
19899,0.930065789,0.352678309
19900,0.930065789,0.352776415
19901,0.930131579,0.352776415
19902,0.930131579,0.352807482
19903,0.930197368,0.352807482
19904,0.930197368,0.352874522
19905,0.930263158,0.352874522
19906,0.930263158,0.353201544
19907,0.930328947,0.353201544
19908,0.930328947,0.353327447
19909,0.930394737,0.353327447
19910,0.930394737,0.353348703
19911,0.930460526,0.353348703
19912,0.930460526,0.353469701
19913,0.930526316,0.353469701
19914,0.930526316,0.35389156
19915,0.930592105,0.35389156
19916,0.930592105,0.354424605
19917,0.930657895,0.354424605
19918,0.930657895,0.35464371
19919,0.930723684,0.35464371
19920,0.930723684,0.354678047
19921,0.930789474,0.354678047
19922,0.930789474,0.354942935
19923,0.930855263,0.354942935
19924,0.930855263,0.355068838
19925,0.930921053,0.355068838
19926,0.930921053,0.355155499
19927,0.930986842,0.355155499
19928,0.930986842,0.355230714
19929,0.931052632,0.355230714
19930,0.931052632,0.35524216
19931,0.931118421,0.35524216
19932,0.931118421,0.355273227
19933,0.931184211,0.355273227
19934,0.931184211,0.355307564
19935,0.93125,0.355307564
19936,0.93125,0.355603519
19937,0.931315789,0.355603519
19938,0.931315789,0.356203604
19939,0.931381579,0.356203604
19940,0.931381579,0.356208509
19941,0.931447368,0.356208509
19942,0.931447368,0.35622159
19943,0.931513158,0.35622159
19944,0.931513158,0.356434154
19945,0.931578947,0.356434154
19946,0.931578947,0.356659799
19947,0.931644737,0.356659799
19948,0.931644737,0.356681056
19949,0.931710526,0.356681056
19950,0.931710526,0.356885444
19951,0.931776316,0.356885444
19952,0.931776316,0.356965565
19953,0.931842105,0.356965565
19954,0.931842105,0.357030969
19955,0.931907895,0.357030969
19956,0.931907895,0.357109454
19957,0.931973684,0.357109454
19958,0.931973684,0.357129076
19959,0.932039474,0.357129076
19960,0.932039474,0.357254979
19961,0.932105263,0.357254979
19962,0.932105263,0.357333464
19963,0.932171053,0.357333464
19964,0.932171053,0.357405409
19965,0.932236842,0.357405409
19966,0.932236842,0.35765231
19967,0.932302632,0.35765231
19968,0.932302632,0.358141208
19969,0.932368421,0.358141208
19970,0.932368421,0.358146113
19971,0.932434211,0.358146113
19972,0.932434211,0.358329246
19973,0.9325,0.358329246
19974,0.9325,0.35854835
19975,0.932565789,0.35854835
19976,0.932565789,0.358783806
19977,0.932631579,0.358783806
19978,0.932631579,0.359083031
19979,0.932697368,0.359083031
19980,0.932697368,0.359158246
19981,0.932763158,0.359158246
19982,0.932763158,0.359318487
19983,0.932828947,0.359318487
19984,0.932828947,0.359544132
19985,0.932894737,0.359544132
19986,0.932894737,0.359699467
19987,0.932960526,0.359699467
19988,0.932960526,0.359732169
19989,0.933026316,0.359732169
19990,0.933026316,0.359761601
19991,0.933092105,0.359761601
19992,0.933092105,0.359794303
19993,0.933157895,0.359794303
19994,0.933157895,0.360185094
19995,0.933223684,0.360185094
19996,0.933223684,0.360327349
19997,0.933289474,0.360327349
19998,0.933289474,0.360337159
19999,0.933355263,0.360337159
20000,0.933355263,0.360709964
20001,0.933421053,0.360709964
20002,0.933421053,0.36071814
20003,0.933486842,0.36071814
20004,0.933486842,0.360907813
20005,0.933552632,0.360907813
20006,0.933552632,0.361424507
20007,0.933618421,0.361424507
20008,0.933618421,0.361612545
20009,0.933684211,0.361612545
20010,0.933684211,0.361967363
20011,0.93375,0.361967363
20012,0.93375,0.361983714
20013,0.933815789,0.361983714
20014,0.933815789,0.36214559
20015,0.933881579,0.36214559
20016,0.933881579,0.362232251
20017,0.933947368,0.362232251
20018,0.933947368,0.362394127
20019,0.934013158,0.362394127
20020,0.934013158,0.36243664
20021,0.934078947,0.36243664
20022,0.934078947,0.362467707
20023,0.934144737,0.362467707
20024,0.934144737,0.362637758
20025,0.934210526,0.362637758
20026,0.934210526,0.36266719
20027,0.934276316,0.36266719
20028,0.934276316,0.362869943
20029,0.934342105,0.362869943
20030,0.934342105,0.362879754
20031,0.934407895,0.362879754
20032,0.934407895,0.363386638
20033,0.934473684,0.363386638
20034,0.934473684,0.363509271
20035,0.934539474,0.363509271
20036,0.934539474,0.363597567
20037,0.934605263,0.363597567
20038,0.934605263,0.363734916
20039,0.934671053,0.363734916
20040,0.934671053,0.363985088
20041,0.934736842,0.363985088
20042,0.934736842,0.364166585
20043,0.934802632,0.364166585
20044,0.934802632,0.364230354
20045,0.934868421,0.364230354
20046,0.934868421,0.364254881
20047,0.934934211,0.364254881
20048,0.934934211,0.364652212
20049,0.935,0.364652212
20050,0.935,0.364760129
20051,0.935065789,0.364760129
20052,0.935065789,0.364928546
20053,0.935131579,0.364928546
20054,0.935131579,0.364967788
20055,0.935197368,0.364967788
20056,0.935197368,0.365080611
20057,0.935263158,0.365080611
20058,0.935263158,0.365177082
20059,0.935328947,0.365177082
20060,0.935328947,0.365242487
20061,0.935394737,0.365242487
20062,0.935394737,0.365455051
20063,0.935460526,0.365455051
20064,0.935460526,0.365495929
20065,0.935526316,0.365495929
20066,0.935526316,0.365775532
20067,0.935592105,0.365775532
20068,0.935592105,0.366205566
20069,0.935657895,0.366205566
20070,0.935657895,0.36648844
20071,0.935723684,0.36648844
20072,0.935723684,0.366580006
20073,0.935789474,0.366580006
20074,0.935789474,0.366836718
20075,0.935855263,0.366836718
20076,0.935855263,0.367095065
20077,0.935921053,0.367095065
20078,0.935921053,0.367153929
20079,0.935986842,0.367153929
20080,0.935986842,0.367189902
20081,0.936052632,0.367189902
20082,0.936052632,0.367222604
20083,0.936118421,0.367222604
20084,0.936118421,0.367582328
20085,0.936184211,0.367582328
20086,0.936184211,0.36791262
20087,0.93625,0.36791262
20088,0.93625,0.367937146
20089,0.936315789,0.367937146
20090,0.936315789,0.367968213
20091,0.936381579,0.367968213
20092,0.936381579,0.368087576
20093,0.936447368,0.368087576
20094,0.936447368,0.36821021
20095,0.936513158,0.36821021
20096,0.936513158,0.368432584
20097,0.936578947,0.368432584
20098,0.936578947,0.368480003
20099,0.936644737,0.368480003
20100,0.936644737,0.368545407
20101,0.936710526,0.368545407
20102,0.936710526,0.36858465
20103,0.936776316,0.36858465
20104,0.936776316,0.36896236
20105,0.936842105,0.36896236
20106,0.936842105,0.369117695
20107,0.936907895,0.369117695
20108,0.936907895,0.369374407
20109,0.936973684,0.369374407
20110,0.936973684,0.36941038
20111,0.937039474,0.36941038
20112,0.937039474,0.369820792
20113,0.937105263,0.369820792
20114,0.937105263,0.370028451
20115,0.937171053,0.370028451
20116,0.937171053,0.370208313
20117,0.937236842,0.370208313
20118,0.937236842,0.37023284
20119,0.937302632,0.37023284
20120,0.937302632,0.370303149
20121,0.937368421,0.370303149
20122,0.937368421,0.370478106
20123,0.937434211,0.370478106
20124,0.937434211,0.370666143
20125,0.9375,0.370666143
20126,0.9375,0.371158311
20127,0.937565789,0.371158311
20128,0.937565789,0.371328363
20129,0.937631579,0.371328363
20130,0.937631579,0.371390497
20131,0.937697368,0.371390497
20132,0.937697368,0.371773112
20133,0.937763158,0.371773112
20134,0.937763158,0.372356846
20135,0.937828947,0.372356846
20136,0.937828947,0.372374832
20137,0.937894737,0.372374832
20138,0.937894737,0.372500736
20139,0.937960526,0.372500736
20140,0.937960526,0.372660976
20141,0.938026316,0.372660976
20142,0.938026316,0.373130253
20143,0.938092105,0.373130253
20144,0.938092105,0.373347722
20145,0.938157895,0.373347722
20146,0.938157895,0.373431113
20147,0.938223684,0.373431113
20148,0.938223684,0.373854606
20149,0.938289474,0.373854606
20150,0.938289474,0.373870957
20151,0.938355263,0.373870957
20152,0.938355263,0.373980509
20153,0.938421053,0.373980509
20154,0.938421053,0.374023022
20155,0.938486842,0.374023022
20156,0.938486842,0.374168547
20157,0.938552632,0.374168547
20158,0.938552632,0.374248667
20159,0.938618421,0.374248667
20160,0.938618421,0.374351679
20161,0.938684211,0.374351679
20162,0.938684211,0.374549527
20163,0.93875,0.374549527
20164,0.93875,0.374724484
20165,0.938815789,0.374724484
20166,0.938815789,0.374801334
20167,0.938881579,0.374801334
20168,0.938881579,0.374997547
20169,0.938947368,0.374997547
20170,0.938947368,0.375007358
20171,0.939013158,0.375007358
20172,0.939013158,0.375425946
20173,0.939078947,0.375425946
20174,0.939078947,0.375991694
20175,0.939144737,0.375991694
20176,0.939144737,0.376078354
20177,0.939210526,0.376078354
20178,0.939210526,0.376130678
20179,0.939276316,0.376130678
20180,0.939276316,0.377067595
20181,0.939342105,0.377067595
20182,0.939342105,0.377113378
20183,0.939407895,0.377113378
20184,0.939407895,0.377548317
20185,0.939473684,0.377548317
20186,0.939473684,0.377615357
20187,0.939539474,0.377615357
20188,0.939539474,0.377898231
20189,0.939605263,0.377898231
20190,0.939605263,0.378011053
20191,0.939671053,0.378011053
20192,0.939671053,0.37825959
20193,0.939736842,0.37825959
20194,0.939736842,0.378428006
20195,0.939802632,0.378428006
20196,0.939802632,0.378673273
20197,0.939868421,0.378673273
20198,0.939868421,0.378709245
20199,0.939934211,0.378709245
20200,0.939934211,0.378836783
20201,0.94,0.378836783
20202,0.94,0.378954511
20203,0.940065789,0.378954511
20204,0.940065789,0.378992119
20205,0.940131579,0.378992119
20206,0.940131579,0.37930606
20207,0.940197368,0.37930606
20208,0.940197368,0.379624906
20209,0.940263158,0.379624906
20210,0.940263158,0.379626541
20211,0.940328947,0.379626541
20212,0.940328947,0.379628176
20213,0.940394737,0.379628176
20214,0.940394737,0.379701756
20215,0.940460526,0.379701756
20216,0.940460526,0.379888159
20217,0.940526316,0.379888159
20218,0.940526316,0.380390137
20219,0.940592105,0.380390137
20220,0.940592105,0.380422839
20221,0.940657895,0.380422839
20222,0.940657895,0.38118153
20223,0.940723684,0.38118153
20224,0.940723684,0.381443147
20225,0.940789474,0.381443147
20226,0.940789474,0.382146244
20227,0.940855263,0.382146244
20228,0.940855263,0.382604075
20229,0.940921053,0.382604075
20230,0.940921053,0.38276595
20231,0.940986842,0.38276595
20232,0.940986842,0.382793747
20233,0.941052632,0.382793747
20234,0.941052632,0.382810098
20235,0.941118421,0.382810098
20236,0.941118421,0.382924556
20237,0.941184211,0.382924556
20238,0.941184211,0.382975244
20239,0.94125,0.382975244
20240,0.94125,0.383305536
20241,0.941315789,0.383305536
20242,0.941315789,0.383841852
20243,0.941381579,0.383841852
20244,0.941381579,0.383859838
20245,0.941447368,0.383859838
20246,0.941447368,0.383897446
20247,0.941513158,0.383897446
20248,0.941513158,0.383971026
20249,0.941578947,0.383971026
20250,0.941578947,0.384415776
20251,0.941644737,0.384415776
20252,0.941644737,0.384930835
20253,0.941710526,0.384930835
20254,0.941710526,0.385293829
20255,0.941776316,0.385293829
20256,0.941776316,0.385555447
20257,0.941842105,0.385555447
20258,0.941842105,0.385579973
20259,0.941907895,0.385579973
20260,0.941907895,0.386237287
20261,0.941973684,0.386237287
20262,0.941973684,0.386628078
20263,0.942039474,0.386628078
20264,0.942039474,0.386649335
20265,0.942105263,0.386649335
20266,0.942105263,0.387166029
20267,0.942171053,0.387166029
20268,0.942171053,0.387231433
20269,0.942236842,0.387231433
20270,0.942236842,0.387305013
20271,0.942302632,0.387305013
20272,0.942302632,0.387493051
20273,0.942368421,0.387493051
20274,0.942368421,0.387506132
20275,0.942434211,0.387506132
20276,0.942434211,0.388021191
20277,0.9425,0.388021191
20278,0.9425,0.388351483
20279,0.942565789,0.388351483
20280,0.942565789,0.388439779
20281,0.942631579,0.388439779
20282,0.942631579,0.388743909
20283,0.942697368,0.388743909
20284,0.942697368,0.388858367
20285,0.942763158,0.388858367
20286,0.942763158,0.388868178
20287,0.942828947,0.388868178
20288,0.942828947,0.389263874
20289,0.942894737,0.389263874
20290,0.942894737,0.389482979
20291,0.942960526,0.389482979
20292,0.942960526,0.389559829
20293,0.943026316,0.389559829
20294,0.943026316,0.389625233
20295,0.943092105,0.389625233
20296,0.943092105,0.389934269
20297,0.943157895,0.389934269
20298,0.943157895,0.390074888
20299,0.943223684,0.390074888
20300,0.943223684,0.390150103
20301,0.943289474,0.390150103
20302,0.943289474,0.390168089
20303,0.943355263,0.390168089
20304,0.943355263,0.390223683
20305,0.943421053,0.390223683
20306,0.943421053,0.390266196
20307,0.943486842,0.390266196
20308,0.943486842,0.390787796
20309,0.943552632,0.390787796
20310,0.943552632,0.39138461
20311,0.943618421,0.39138461
20312,0.943618421,0.391533405
20313,0.943684211,0.391533405
20314,0.943684211,0.391575918
20315,0.94375,0.391575918
20316,0.94375,0.391777037
20317,0.943815789,0.391777037
20318,0.943815789,0.391819549
20319,0.943881579,0.391819549
20320,0.943881579,0.391878413
20321,0.943947368,0.391878413
20322,0.943947368,0.392141666
20323,0.944013158,0.392141666
20324,0.944013158,0.392172733
20325,0.944078947,0.392172733
20326,0.944078947,0.392395108
20327,0.944144737,0.392395108
20328,0.944144737,0.392537362
20329,0.944210526,0.392537362
20330,0.944210526,0.392583145
20331,0.944276316,0.392583145
20332,0.944276316,0.39272867
20333,0.944342105,0.39272867
20334,0.944342105,0.393021355
20335,0.944407895,0.393021355
20336,0.944407895,0.393070408
20337,0.944473684,0.393070408
20338,0.944473684,0.393122731
20339,0.944539474,0.393122731
20340,0.944539474,0.393436672
20341,0.944605263,0.393436672
20342,0.944605263,0.393490631
20343,0.944671053,0.393490631
20344,0.944671053,0.393546225
20345,0.944736842,0.393546225
20346,0.944736842,0.393726087
20347,0.944802632,0.393726087
20348,0.944802632,0.393780045
20349,0.944868421,0.393780045
20350,0.944868421,0.393884692
20351,0.944934211,0.393884692
20352,0.944934211,0.394048203
20353,0.945,0.394048203
20354,0.945,0.39423297
20355,0.945065789,0.39423297
20356,0.945065789,0.39430001
20357,0.945131579,0.39430001
20358,0.945131579,0.394349063
20359,0.945197368,0.394349063
20360,0.945197368,0.394368684
20361,0.945263158,0.394368684
20362,0.945263158,0.394563262
20363,0.945328947,0.394563262
20364,0.945328947,0.394599235
20365,0.945394737,0.394599235
20366,0.945394737,0.394690801
20367,0.945460526,0.394690801
20368,0.945460526,0.39483142
20369,0.945526316,0.39483142
20370,0.945526316,0.395326858
20371,0.945592105,0.395326858
20372,0.945592105,0.395537787
20373,0.945657895,0.395537787
20374,0.945657895,0.395648975
20375,0.945723684,0.395648975
20376,0.945723684,0.396049577
20377,0.945789474,0.396049577
20378,0.945789474,0.396119886
20379,0.945855263,0.396119886
20380,0.945855263,0.396139508
20381,0.945921053,0.396139508
20382,0.945921053,0.396281762
20383,0.945986842,0.396281762
20384,0.945986842,0.396875307
20385,0.946052632,0.396875307
20386,0.946052632,0.396881847
20387,0.946118421,0.396881847
20388,0.946118421,0.397696131
20389,0.946184211,0.397696131
20390,0.946184211,0.398203015
20391,0.94625,0.398203015
20392,0.94625,0.398667386
20393,0.946315789,0.398667386
20394,0.946315789,0.398883221
20395,0.946381579,0.398883221
20396,0.946381579,0.398984597
20397,0.946447368,0.398984597
20398,0.946447368,0.399036921
20399,0.946513158,0.399036921
20400,0.946513158,0.39932143
20401,0.946578947,0.39932143
20402,0.946578947,0.399466954
20403,0.946644737,0.399466954
20404,0.946644737,0.400099742
20405,0.946710526,0.400099742
20406,0.946710526,0.400533046
20407,0.946776316,0.400533046
20408,0.946776316,0.400562478
20409,0.946842105,0.400562478
20410,0.946842105,0.40059518
20411,0.946907895,0.40059518
20412,0.946907895,0.400639328
20413,0.946973684,0.400639328
20414,0.946973684,0.400778312
20415,0.947039474,0.400778312
20416,0.947039474,0.400832271
20417,0.947105263,0.400832271
20418,0.947105263,0.401563164
20419,0.947171053,0.401563164
20420,0.947171053,0.401880375
20421,0.947236842,0.401880375
20422,0.947236842,0.401931064
20423,0.947302632,0.401931064
20424,0.947302632,0.40225318
20425,0.947368421,0.40225318
20426,0.947368421,0.402398705
20427,0.947434211,0.402398705
20428,0.947434211,0.402457569
20429,0.9475,0.402457569
20430,0.9475,0.402531149
20431,0.947565789,0.402531149
20432,0.947565789,0.402539324
20433,0.947631579,0.402539324
20434,0.947631579,0.402688119
20435,0.947697368,0.402688119
20436,0.947697368,0.402908859
20437,0.947763158,0.402908859
20438,0.947763158,0.403163936
20439,0.947828947,0.403163936
20440,0.947828947,0.403332352
20441,0.947894737,0.403332352
20442,0.947894737,0.403337258
20443,0.947960526,0.403337258
20444,0.947960526,0.403425553
20445,0.948026316,0.403425553
20446,0.948026316,0.403701887
20447,0.948092105,0.403701887
20448,0.948092105,0.403716603
20449,0.948157895,0.403716603
20450,0.948157895,0.403922627
20451,0.948223684,0.403922627
20452,0.948223684,0.404130285
20453,0.948289474,0.404130285
20454,0.948289474,0.404781059
20455,0.948355263,0.404781059
20456,0.948355263,0.405405671
20457,0.948421053,0.405405671
20458,0.948421053,0.405516858
20459,0.948486842,0.405516858
20460,0.948486842,0.405660748
20461,0.948552632,0.405660748
20462,0.948552632,0.405765395
20463,0.948618421,0.405765395
20464,0.948618421,0.406504464
20465,0.948684211,0.406504464
20466,0.948684211,0.406533896
20467,0.94875,0.406533896
20468,0.94875,0.406623827
20469,0.948815789,0.406623827
20470,0.948815789,0.406857647
20471,0.948881579,0.406857647
20472,0.948881579,0.406872363
20473,0.948947368,0.406872363
20474,0.948947368,0.406913241
20475,0.949013158,0.406913241
20476,0.949013158,0.407407044
20477,0.949078947,0.407407044
20478,0.949078947,0.407408679
20479,0.949144737,0.407408679
20480,0.949144737,0.40779293
20481,0.949210526,0.40779293
20482,0.949210526,0.407853429
20483,0.949276316,0.407853429
20484,0.949276316,0.407976062
20485,0.949342105,0.407976062
20486,0.949342105,0.408056182
20487,0.949407895,0.408056182
20488,0.949407895,0.40839792
20489,0.949473684,0.40839792
20490,0.949473684,0.408428987
20491,0.949539474,0.408428987
20492,0.949539474,0.408510743
20493,0.949605263,0.408510743
20494,0.949605263,0.408684064
20495,0.949671053,0.408684064
20496,0.949671053,0.409254717
20497,0.949736842,0.409254717
20498,0.949736842,0.409382256
20499,0.949802632,0.409382256
20500,0.949802632,0.410293012
20501,0.949868421,0.410293012
20502,0.949868421,0.410355146
20503,0.949934211,0.410355146
20504,0.949934211,0.410446712
20505,0.95,0.410446712
20506,0.95,0.410633114
20507,0.950065789,0.410633114
20508,0.950065789,0.410822787
20509,0.950131579,0.410822787
20510,0.950131579,0.410862029
20511,0.950197368,0.410862029
20512,0.950197368,0.410937245
20513,0.950263158,0.410937245
20514,0.950263158,0.411182511
20515,0.950328947,0.411182511
20516,0.950328947,0.411220118
20517,0.950394737,0.411220118
20518,0.950394737,0.411542235
20519,0.950460526,0.411542235
20520,0.950460526,0.411653422
20521,0.950526316,0.411653422
20522,0.950526316,0.411928121
20523,0.950592105,0.411928121
20524,0.950592105,0.411933026
20525,0.950657895,0.411933026
20526,0.950657895,0.411957553
20527,0.950723684,0.411957553
20528,0.950723684,0.412143955
20529,0.950789474,0.412143955
20530,0.950789474,0.412454626
20531,0.950855263,0.412454626
20532,0.950855263,0.412498774
20533,0.950921053,0.412498774
20534,0.950921053,0.413020373
20535,0.950986842,0.413020373
20536,0.950986842,0.413151182
20537,0.951052632,0.413151182
20538,0.951052632,0.413231303
20539,0.951118421,0.413231303
20540,0.951118421,0.413232938
20541,0.951184211,0.413232938
20542,0.951184211,0.41386736
20543,0.95125,0.41386736
20544,0.95125,0.414063573
20545,0.951315789,0.414063573
20546,0.951315789,0.414127342
20547,0.951381579,0.414127342
20548,0.951381579,0.414418392
20549,0.951447368,0.414418392
20550,0.951447368,0.414485431
20551,0.951513158,0.414485431
20552,0.951513158,0.415345499
20553,0.951578947,0.415345499
20554,0.951578947,0.415773897
20555,0.951644737,0.415773897
20556,0.951644737,0.415790248
20557,0.951710526,0.415790248
20558,0.951710526,0.415839301
20559,0.951776316,0.415839301
20560,0.951776316,0.415983191
20561,0.951842105,0.415983191
20562,0.951842105,0.41633801
20563,0.951907895,0.41633801
20564,0.951907895,0.416570195
20565,0.951973684,0.416570195
20566,0.951973684,0.416666667
20567,0.952039474,0.416666667
20568,0.952039474,0.417080349
20569,0.952105263,0.417080349
20570,0.952105263,0.417374669
20571,0.952171053,0.417374669
20572,0.952171053,0.417430263
20573,0.952236842,0.417430263
20574,0.952236842,0.417466235
20575,0.952302632,0.417466235
20576,0.952302632,0.417858661
20577,0.952368421,0.417858661
20578,0.952368421,0.41791262
20579,0.952434211,0.41791262
20580,0.952434211,0.418238006
20581,0.952434211,0.418574839
20582,0.9525,0.418574839
20583,0.9525,0.418641878
20584,0.952565789,0.418641878
20585,0.952565789,0.418679486
20586,0.952631579,0.418679486
20587,0.952631579,0.418874064
20588,0.952697368,0.418874064
20589,0.952697368,0.418910036
20590,0.952763158,0.418910036
20591,0.952763158,0.419446352
20592,0.952828947,0.419446352
20593,0.952828947,0.419462703
20594,0.952894737,0.419462703
20595,0.952894737,0.41978482
20596,0.952960526,0.41978482
20597,0.952960526,0.419802806
20598,0.953026316,0.419802806
20599,0.953026316,0.420072599
20600,0.953092105,0.420072599
20601,0.953092105,0.420229569
20602,0.953157895,0.420229569
20603,0.953157895,0.420430688
20604,0.953223684,0.420430688
20605,0.953223684,0.420442133
20606,0.953289474,0.420442133
20607,0.953289474,0.420808398
20608,0.953355263,0.420808398
20609,0.953355263,0.420975179
20610,0.953421053,0.420975179
20611,0.953421053,0.421450996
20612,0.953486842,0.421450996
20613,0.953486842,0.421606331
20614,0.953552632,0.421606331
20615,0.953552632,0.421617777
20616,0.953618421,0.421617777
20617,0.953618421,0.42180745
20618,0.953684211,0.42180745
20619,0.953684211,0.42181072
20620,0.95375,0.42181072
20621,0.95375,0.421903921
20622,0.953881579,0.421903921
20623,0.953881579,0.421993852
20624,0.953947368,0.421993852
20625,0.953947368,0.422011838
20626,0.954013158,0.422011838
20627,0.954013158,0.422119755
20628,0.954078947,0.422119755
20629,0.954078947,0.422203146
20630,0.954144737,0.422203146
20631,0.954144737,0.422728016
20632,0.954210526,0.422728016
20633,0.954210526,0.422847379
20634,0.954276316,0.422847379
20635,0.954276316,0.423038687
20636,0.954342105,0.423038687
20637,0.954342105,0.423069754
20638,0.954407895,0.423069754
20639,0.954407895,0.423229994
20640,0.954473684,0.423229994
20641,0.954473684,0.423364073
20642,0.954539474,0.423364073
20643,0.954539474,0.424098237
20644,0.954605263,0.424098237
20645,0.954605263,0.424233951
20646,0.954671053,0.424233951
20647,0.954671053,0.424706498
20648,0.954736842,0.424706498
20649,0.954736842,0.424856928
20650,0.954802632,0.424856928
20651,0.954802632,0.425095654
20652,0.954868421,0.425095654
20653,0.954868421,0.425169234
20654,0.954934211,0.425169234
20655,0.954934211,0.425355636
20656,0.955,0.425355636
20657,0.955,0.425550214
20658,0.955065789,0.425550214
20659,0.955065789,0.425703914
20660,0.955131579,0.425703914
20661,0.955131579,0.425757873
20662,0.955197368,0.425757873
20663,0.955197368,0.425844534
20664,0.955263158,0.425844534
20665,0.955263158,0.425846169
20666,0.955328947,0.425846169
20667,0.955328947,0.425924654
20668,0.955394737,0.425924654
20669,0.955394737,0.426132313
20670,0.955460526,0.426132313
20671,0.955460526,0.426902449
20672,0.955526316,0.426902449
20673,0.955526316,0.42743713
20674,0.955592105,0.42743713
20675,0.955592105,0.42751071
20676,0.955657895,0.42751071
20677,0.955657895,0.427790314
20678,0.955723684,0.427790314
20679,0.955723684,0.428009418
20680,0.955789474,0.428009418
20681,0.955789474,0.428015959
20682,0.955855263,0.428015959
20683,0.955855263,0.4283299
